Plate	well_id	sample	year	season	habitat	population	phenotyped	exp_depth	fastq_prefix
5X_P1	F05	18FBaP_R1G5G6	2018	Fall	Basin	Basin	TRUE	5	5X-P1-F5
5X_P1	F06	18FP1P_G2P4O5	2018	Fall	Pond	Pond_1	TRUE	5	5X-P1-F6
5X_P1	F07	18FBaP_P2R4R5	2018	Fall	Basin	Basin	TRUE	5	5X-P1-F7
5X_P1	F08	18FP3P_R2G3R5	2018	Fall	Pond	Pond_3	TRUE	5	5X-P1-F8
5X_P1	F09	18FP4P_R1O2R6	2018	Fall	Pond	Pond_4	TRUE	5	5X-P1-F9
5X_P1	F10	18FBaP_R2R4G6	2018	Fall	Basin	Basin	TRUE	5	5X-P1-F10
5X_P1	F11	18FP1P_R3O4G5	2018	Fall	Pond	Pond_1	TRUE	5	5X-P1-F11
5X_P1	F12	18FBaP_O2P3O5	2018	Fall	Basin	Basin	TRUE	5	5X-P1-F12
5X_P1	G01	18FBaP_O2O5G6	2018	Fall	Basin	Basin	TRUE	5	5X-P1-G1
5X_P1	G02	18FP1P_G1O3P6	2018	Fall	Pond	Pond_1	TRUE	5	5X-P1-G2
5X_P1	G03	18FBaP_G2R3O6	2018	Fall	Basin	Basin	TRUE	5	5X-P1-G3
5X_P1	G04	18FP4P_O1G2P5	2018	Fall	Pond	Pond_4	TRUE	5	5X-P1-G4
5X_P1	G05	18FBaP_G2R4G5	2018	Fall	Basin	Basin	TRUE	5	5X-P1-G5
5X_P1	G06	18FBaP_R1O2G4	2018	Fall	Basin	Basin	TRUE	5	5X-P1-G6
5X_P1	G07	18FP4P_G4P5R6	2018	Fall	Pond	Pond_4	TRUE	5	5X-P1-G7
5X_P1	G08	18FBaP_G3O4R6	2018	Fall	Basin	Basin	TRUE	5	5X-P1-G8
5X_P1	G09	18FP1P_G1P3O5	2018	Fall	Pond	Pond_1	TRUE	5	5X-P1-G9
5X_P1	G10	18FBaP_R2R3O5	2018	Fall	Basin	Basin	TRUE	5	5X-P1-G10
5X_P1	G11	18FP4P_P1R2O5	2018	Fall	Pond	Pond_4	TRUE	5	5X-P1-G11
5X_P1	G12	18FP1P_O1G4R5	2018	Fall	Pond	Pond_1	TRUE	5	5X-P1-G12
5X_P1	H01	18FP4P_G1G3R4	2018	Fall	Pond	Pond_4	TRUE	5	5X-P1-H1
5X_P1	H02	18FBaP_R2G4R5	2018	Fall	Basin	Basin	TRUE	5	5X-P1-H2
5X_P1	H03	18FP1P_O3G4G6	2018	Fall	Pond	Pond_1	TRUE	5	5X-P1-H3
5X_P1	H04	18FBaP_P1R2G6	2018	Fall	Basin	Basin	TRUE	5	5X-P1-H4
5X_P1	H05	18FP3P_O2G3R5	2018	Fall	Pond	Pond_3	TRUE	5	5X-P1-H5
5X_P1	H06	18FP1P_O1G3R5	2018	Fall	Pond	Pond_1	TRUE	5	5X-P1-H6
5X_P1	H07	18FBaP_P1G2P3	2018	Fall	Basin	Basin	TRUE	5	5X-P1-H7
5X_P1	H08	18FP1P_R3P4O5	2018	Fall	Pond	Pond_1	TRUE	5	5X-P1-H8
5X_P1	H09	18FBaP_R1O3G6	2018	Fall	Basin	Basin	TRUE	5	5X-P1-H9
5X_P1	H10	18FP3P_P1P2R5	2018	Fall	Pond	Pond_3	TRUE	5	5X-P1-H10
5X_P1	H11	18FBaP_R1G2G4	2018	Fall	Basin	Basin	TRUE	5	5X-P1-H11
5X_P1	H12	18FBaP_O1P2O3	2018	Fall	Basin	Basin	TRUE	5	5X-P1-H12
5X_P2	A01	18FP4P_P1G5G6	2018	Fall	Pond	Pond_4	TRUE	5	5X-P2-A1
5X_P2	A02	18FBaP_P1G3R4	2018	Fall	Basin	Basin	TRUE	5	5X-P2-A2
5X_P2	A03	18FBaP_O1G2R6	2018	Fall	Basin	Basin	TRUE	5	5X-P2-A3
5X_P2	A04	18FP3P_P1O5G6	2018	Fall	Pond	Pond_3	TRUE	5	5X-P2-A4
5X_P2	A05	18FBaP_O3R4R5	2018	Fall	Basin	Basin	TRUE	5	5X-P2-A5
5X_P2	A06	18FP4P_R1P3G6	2018	Fall	Pond	Pond_4	TRUE	5	5X-P2-A6
5X_P2	A07	18FBaP_P1G2R6	2018	Fall	Basin	Basin	TRUE	5	5X-P2-A7
5X_P2	A08	18FP1P_P1G2G4	2018	Fall	Pond	Pond_1	TRUE	5	5X-P2-A8
5X_P2	A09	18FP4P_O2R4G6	2018	Fall	Pond	Pond_4	TRUE	5	5X-P2-A9
5X_P2	A10	18FP1P_O1R3R5	2018	Fall	Pond	Pond_1	TRUE	5	5X-P2-A10
5X_P2	A11	18FBaP_O1R4O5	2018	Fall	Basin	Basin	TRUE	5	5X-P2-A11
5X_P2	A12	18FP3P_O1R4G6	2018	Fall	Pond	Pond_3	TRUE	5	5X-P2-A12
5X_P2	B01	18FBaP_G2O3O5	2018	Fall	Basin	Basin	TRUE	5	5X-P2-B1
5X_P2	B02	18FP1P_R2R3G4	2018	Fall	Pond	Pond_1	TRUE	5	5X-P2-B2
5X_P2	B03	18FP4P_R3R4O5	2018	Fall	Pond	Pond_4	TRUE	5	5X-P2-B3
5X_P2	B04	18FBaP_O1G2R4	2018	Fall	Basin	Basin	TRUE	5	5X-P2-B4
5X_P2	B05	18FP3P_R3O4R5	2018	Fall	Pond	Pond_3	TRUE	5	5X-P2-B5
5X_P2	B06	18FP1P_R4G5P6	2018	Fall	Pond	Pond_1	TRUE	5	5X-P2-B6
5X_P2	B07	18FP3P_R2O3R6	2018	Fall	Pond	Pond_3	TRUE	5	5X-P2-B7
5X_P2	B08	18FBaP_O1P3G6	2018	Fall	Basin	Basin	TRUE	5	5X-P2-B8
5X_P2	B09	18FP1P_O2O4P6	2018	Fall	Pond	Pond_1	TRUE	5	5X-P2-B9
5X_P2	B10	18FBaP_O1G2R3	2018	Fall	Basin	Basin	TRUE	5	5X-P2-B10
5X_P2	B11	18FP4P_R3O4G6	2018	Fall	Pond	Pond_4	TRUE	5	5X-P2-B11
5X_P2	B12	18FBaP_R1P2G6	2018	Fall	Basin	Basin	TRUE	5	5X-P2-B12
5X_P2	C01	18FP4P_O1R3P4	2018	Fall	Pond	Pond_4	TRUE	5	5X-P2-C1
5X_P2	C02	18FBaP_G2O4G5	2018	Fall	Basin	Basin	TRUE	5	5X-P2-C2
5X_P2	C03	18FBaP_O2O3R5	2018	Fall	Basin	Basin	TRUE	5	5X-P2-C3
5X_P2	C04	18FP1P_R4P5P6	2018	Fall	Pond	Pond_1	TRUE	5	5X-P2-C4
5X_P2	C05	18FP1P_P4R5O6	2018	Fall	Pond	Pond_1	TRUE	5	5X-P2-C5
5X_P2	C06	18FBaP_G4O5G6	2018	Fall	Basin	Basin	TRUE	5	5X-P2-C6
5X_P2	C07	18FBaP_O2G4G5	2018	Fall	Basin	Basin	TRUE	5	5X-P2-C7
5X_P2	C08	18FP3P_P4P5O6	2018	Fall	Pond	Pond_3	TRUE	5	5X-P2-C8
5X_P2	C09	18FBaP_O1G2O3	2018	Fall	Basin	Basin	TRUE	5	5X-P2-C9
5X_P2	C10	18FP3P_P2G5O6	2018	Fall	Pond	Pond_3	TRUE	5	5X-P2-C10
5X_P2	C11	18FBaP_P3G4G6	2018	Fall	Basin	Basin	TRUE	5	5X-P2-C11
5X_P2	C12	18FP4P_O2O3R6	2018	Fall	Pond	Pond_4	TRUE	5	5X-P2-C12
5X_P2	D01	18FBaP_O2O3P6	2018	Fall	Basin	Basin	TRUE	5	5X-P2-D1
5X_P2	D02	18FP1P_R2R3P5	2018	Fall	Pond	Pond_1	TRUE	5	5X-P2-D2
5X_P2	D03	18FP3P_R2O4P6	2018	Fall	Pond	Pond_3	TRUE	5	5X-P2-D3
5X_P2	D04	18FP4P_G2O4O5	2018	Fall	Pond	Pond_4	TRUE	5	5X-P2-D4
5X_P2	D05	18FBaP_R2R4O5	2018	Fall	Basin	Basin	TRUE	5	5X-P2-D5
5X_P2	D06	18FP4P_P2G5P6	2018	Fall	Pond	Pond_4	TRUE	5	5X-P2-D6
5X_P2	D07	18FP1P_P3R4O5	2018	Fall	Pond	Pond_1	TRUE	5	5X-P2-D7
5X_P2	D08	18FBaP_G1R2R3	2018	Fall	Basin	Basin	TRUE	5	5X-P2-D8
5X_P2	D09	18FP4P_R1P4G5	2018	Fall	Pond	Pond_4	TRUE	5	5X-P2-D9
5X_P2	D10	18FBaP_R2O4R5	2018	Fall	Basin	Basin	TRUE	5	5X-P2-D10
5X_P2	D11	18FP3P_G1O3P4	2018	Fall	Pond	Pond_3	TRUE	5	5X-P2-D11
5X_P2	D12	18FBaP_P4P5R6	2018	Fall	Basin	Basin	TRUE	5	5X-P2-D12
5X_P2	E01	18FP1P_P1G4G6	2018	Fall	Pond	Pond_1	TRUE	5	5X-P2-E1
5X_P2	E02	18FP4P_R1G2R4	2018	Fall	Pond	Pond_4	TRUE	5	5X-P2-E2
5X_P2	E03	18FBaP_O1G5G6	2018	Fall	Basin	Basin	TRUE	5	5X-P2-E3
5X_P2	E04	18FBaP_R2P3R6	2018	Fall	Basin	Basin	TRUE	5	5X-P2-E4
5X_P2	E05	18FP1P_O1O2G6	2018	Fall	Pond	Pond_1	TRUE	5	5X-P2-E5
5X_P2	E06	18FBaP_G4P5O6	2018	Fall	Basin	Basin	TRUE	5	5X-P2-E6
5X_P2	E07	18FBaP_O1O2P3	2018	Fall	Basin	Basin	TRUE	5	5X-P2-E7
5X_P2	E08	18FP1P_G1G4O5	2018	Fall	Pond	Pond_1	TRUE	5	5X-P2-E8
5X_P2	E09	18FBaP_R2O3G5	2018	Fall	Basin	Basin	TRUE	5	5X-P2-E9
5X_P2	E10	18FBaP_R1G4O6	2018	Fall	Basin	Basin	TRUE	5	5X-P2-E10
5X_P2	E11	18FBaP_P1G5R6	2018	Fall	Basin	Basin	TRUE	5	5X-P2-E11
5X_P2	E12	18FP3P_G2P5R6	2018	Fall	Pond	Pond_3	TRUE	5	5X-P2-E12
5X_P2	F01	18FBaP_R1G5R6	2018	Fall	Basin	Basin	TRUE	5	5X-P2-F1
5X_P2	F02	18FBaP_R2R4O6	2018	Fall	Basin	Basin	TRUE	5	5X-P2-F2
5X_P2	F03	18FP1P_R1O4R6	2018	Fall	Pond	Pond_1	TRUE	5	5X-P2-F3
5X_P2	F04	18FP3P_O2R4O6	2018	Fall	Pond	Pond_3	TRUE	5	5X-P2-F4
5X_P2	F05	18FP3P_O2O3R4	2018	Fall	Pond	Pond_3	TRUE	5	5X-P2-F5
5X_P2	F06	18FBaP_R2P4P5	2018	Fall	Basin	Basin	TRUE	5	5X-P2-F6
5X_P2	F07	18FP4P_G1G2P6	2018	Fall	Pond	Pond_4	TRUE	5	5X-P2-F7
5X_P2	F08	18FBaP_G2P3G4	2018	Fall	Basin	Basin	TRUE	5	5X-P2-F8
5X_P2	F09	18FP3P_R2R3R5	2018	Fall	Pond	Pond_3	TRUE	5	5X-P2-F9
5X_P2	F10	18FP4P_R1G2G3	2018	Fall	Pond	Pond_4	TRUE	5	5X-P2-F10
5X_P2	F11	18FP1P_R2O4R6	2018	Fall	Pond	Pond_1	TRUE	5	5X-P2-F11
5X_P2	F12	18FBaP_O3P4R5	2018	Fall	Basin	Basin	TRUE	5	5X-P2-F12
5X_P2	G01	18FP3P_G1G3G5	2018	Fall	Pond	Pond_3	TRUE	5	5X-P2-G1
5X_P2	G02	18FBaP_G4G5G6	2018	Fall	Basin	Basin	TRUE	5	5X-P2-G2
5X_P2	G03	18FP4P_R1P3G4	2018	Fall	Pond	Pond_4	TRUE	5	5X-P2-G3
5X_P2	G04	18FBaP_R1P4O5	2018	Fall	Basin	Basin	TRUE	5	5X-P2-G4
5X_P2	G05	18FBaP_P3R4P5	2018	Fall	Basin	Basin	TRUE	5	5X-P2-G5
5X_P2	G06	18FP3P_G2R3O5	2018	Fall	Pond	Pond_3	TRUE	5	5X-P2-G6
5X_P2	G07	18FBaP_G1P2G6	2018	Fall	Basin	Basin	TRUE	5	5X-P2-G7
5X_P2	G08	18FBaP_O4G5O6	2018	Fall	Basin	Basin	TRUE	5	5X-P2-G8
5X_P2	G09	18FP1P_R1G3G5	2018	Fall	Pond	Pond_1	TRUE	5	5X-P2-G9
5X_P2	G10	18FBaP_G2G5R6	2018	Fall	Basin	Basin	TRUE	5	5X-P2-G10
5X_P2	G11	18FP1P_P1R2P4	2018	Fall	Pond	Pond_1	TRUE	5	5X-P2-G11
5X_P2	G12	18FP1P_R2G3G4	2018	Fall	Pond	Pond_1	TRUE	5	5X-P2-G12
5X_P2	H01	18FBaP_O3G4O5	2018	Fall	Basin	Basin	TRUE	5	5X-P2-H1
5X_P2	H02	18FP1P_P2P4G6	2018	Fall	Pond	Pond_1	TRUE	5	5X-P2-H2
5X_P2	H03	18FBaP_R2P5R6	2018	Fall	Basin	Basin	TRUE	5	5X-P2-H3
5X_P2	H04	18FP4P_R1P2G4	2018	Fall	Pond	Pond_4	TRUE	5	5X-P2-H4
5X_P2	H05	18FBaP_G2P4R5	2018	Fall	Basin	Basin	TRUE	5	5X-P2-H5
5X_P2	H06	18FBaP_P1G2O6	2018	Fall	Basin	Basin	TRUE	5	5X-P2-H6
5X_P2	H07	18FP1P_P1G4R6	2018	Fall	Pond	Pond_1	TRUE	5	5X-P2-H7
5X_P2	H08	18FP4P_G4O5O6	2018	Fall	Pond	Pond_4	TRUE	5	5X-P2-H8
5X_P2	H09	18FBaP_R1P4R6	2018	Fall	Basin	Basin	TRUE	5	5X-P2-H9
5X_P2	H10	18FP1P_G1R4R5	2018	Fall	Pond	Pond_1	TRUE	5	5X-P2-H10
5X_P2	H11	18FBaP_R1G2O3	2018	Fall	Basin	Basin	TRUE	5	5X-P2-H11
5X_P2	H12	18FP4P_R2G3P6	2018	Fall	Pond	Pond_4	TRUE	5	5X-P2-H12
5X_P3	A01	18FBaP_O2P4O6	2018	Fall	Basin	Basin	TRUE	5	5X-P3-A1
5X_P3	B01	18FP1P_O1G3P4	2018	Fall	Pond	Pond_1	TRUE	5	5X-P3-B1
5X_P3	C01	18FP3P_P2G4R6	2018	Fall	Pond	Pond_3	TRUE	5	5X-P3-C1
